Dates;Andorre;Émirats arabes Unis;Afghanistan;Antigua-et-Barbuda;Anguilla;Albanie;Arménie;Angola;Argentine;Autriche;Australie;Aruba;Azerbaïdjan;Bosnie-Herzégovine;Barbade;Bangladesh;Belgique;Burkina Faso;Bulgarie;Bahreïn;Burundi;Bénin;Bermudes;Brunei;Bolivie;Bonaire;Brésil;Bahamas;Bhoutan;Botswana;Biélorussie;Belize;Canada;République démocratique du Congo;République centrafricaine;Congo;Suisse;Côte d’Ivoire;Chili;Cameroun;Chine;Colombie;Costa Rica;Cuba;Cap Vert;Curaçao;Chypre;République tchèque;Allemagne;Djibouti;Danemark;Dominique;République dominicaine;Algérie;Équateur;Estonie;Égypte;Sahara occidental;Grèce;Erythrée;Espagne;Éthiopie;Finlande;Fidji;Îles Malouines;Îles Féroé;France;Gabon;Grenade;Géorgie;Guernesey;Ghana;Gibraltar;Groeland;Gambie;Guinée;Guinée équatoriale;Guatemala;Guam;Guinée Bissau;Guyana;Honduras;Croatie;Haïti;Hongrie;Indonésie;Irlande;Israël;Île de Man;Inde;Irak;Iran;Islande;Italie;Jersey;Jamaïque;Jordanie;Japon;Kenya;Kirghizistan;Cambodge;Comores;Saint-Kitts-et-Nevis;Corée du Sud;Koweït;Îles Caïmans;Kazakhstan;Laos;Liban;Sainte Lucie;Liechtenstein;Sri Lanka;Liberia;Lesotho;Lituanie;Luxembourg;Lettonie;Libye;Maroc;Monaco;Moldavie;Monténégro;Madagascar;Macédoine du Nord;Mali;Birmanie;Mongolie;Îles Mariannes du Nord;Mauritanie;Montserrat;Malte;Maurice;Maldives;Malawi;Mexique;Malaisie;Mozambique;Namibie;Nouvelle Calédonie;Niger;Nigeria;Nicaragua;Pays-Bas;Norvège;Népal;Nouvelle-Zélande;Oman;Panama;Perou;Polynésie française;Papouasie-Nouvelle-Guinée;Philippines;Pakistan;Pologne;Porto Rico;Palestine;Portugal;Paraguay;Qatar;Roumanie;Serbie;Russie;Rwanda;Arabie saoudite;Seychelles;Soudan;Suède;Singapour;Slovénie;Slovaquie;Sierra Leone;Saint-Marin;Sénégal;Somalie;Suriname;Soudan-du-Sud;Sao-Tomé-et-Principe;Salvador;Saint-Martin;Syrie;Eswatini;Îles Turques-et-Caïques;Tchad;Togo;Thaïlande;Tadjikistan;Timor oriental;Tunisie;Turquie;Trinidad et Tobago;Taïwan;Tanzanie;Ukraine;Ouganda;Royaume-Uni;États-Unis;Uruguay;Ouzbékistan;Vatican;Saint-Vincent-et-les-Grenadines;Venezuela;Îles Vierges britanniques;Îles Vierges américaines;Vietnam;Kosovo;Yémen;Afrique du Sud;Zambie;Zimbabwe
7/17/20;0;0;21;0;0;3;13;1;62;0;2;0;8;6;0;39;5;0;4;4;0;2;0;0;42;0;1322;0;0;0;5;0;17;1;0;0;0;0;104;14;0;215;2;0;0;0;0;0;4;0;0;0;12;12;49;0;53;0;0;0;4;2;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;54;0;0;1;10;0;0;0;76;1;4;0;687;90;198;0;20;0;0;0;0;4;5;0;0;0;2;3;0;0;0;2;0;0;0;2;0;0;0;0;3;1;0;7;1;10;8;0;0;0;0;0;0;0;0;1;8;668;0;0;0;0;0;9;0;0;1;0;0;9;18;198;0;0;29;49;11;1;2;3;2;1;19;13;167;0;45;0;0;21;0;0;0;0;0;3;0;0;0;0;11;0;0;1;0;0;0;0;0;0;0;21;0;0;0;18;0;66;939;0;4;0;0;4;0;0;0;0;5;216;0;3
7/18/20;0;2;32;0;0;3;11;1;21;0;3;0;7;4;0;51;2;0;4;3;0;3;0;0;65;0;1163;0;0;0;6;0;12;0;0;1;0;0;1057;0;1;259;5;0;1;0;0;3;1;0;1;0;1;5;43;0;68;0;1;0;0;2;0;0;0;0;14;0;0;0;0;5;0;0;0;1;0;39;0;0;0;22;1;1;0;84;3;8;0;671;94;183;0;11;0;0;0;0;9;728;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0;0;0;1;4;0;9;0;1;5;0;0;0;0;0;0;0;0;0;4;736;0;0;0;0;0;3;0;0;1;1;0;8;38;184;0;0;17;47;7;5;6;3;1;1;17;10;310;0;37;0;0;26;0;0;0;1;0;4;0;1;2;0;15;0;3;0;0;0;0;0;0;0;0;18;0;0;0;11;0;114;908;1;4;0;0;3;0;0;0;12;2;135;27;1
7/19/20;0;1;17;0;0;4;10;0;71;0;2;0;8;2;0;34;3;0;2;0;0;0;0;0;57;0;921;0;0;0;4;0;0;0;2;0;0;4;98;0;1;228;7;0;1;0;0;0;1;0;0;0;29;11;32;0;63;0;0;0;0;13;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;6;0;0;0;34;0;0;1;59;1;9;0;543;75;188;0;14;0;0;1;0;3;103;0;0;0;1;3;0;0;0;0;0;0;0;1;3;1;0;0;1;5;0;5;2;1;8;0;0;0;0;0;0;0;0;0;4;578;0;1;0;0;0;6;0;0;0;0;0;10;33;199;0;0;113;46;6;1;3;2;1;1;21;9;95;1;40;0;5;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;17;0;0;0;21;0;40;853;1;4;0;0;3;0;0;0;6;3;144;0;1
7/20/20;0;1;17;0;0;1;9;0;42;0;4;0;5;5;0;37;1;0;1;2;0;0;0;0;45;0;716;0;0;0;4;0;13;1;0;0;0;1;58;0;0;220;8;0;0;0;0;1;2;0;0;0;10;10;31;0;51;0;0;0;2;4;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;36;0;0;0;9;0;0;0;127;0;8;0;681;90;209;0;3;0;0;0;0;9;34;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;2;4;8;0;0;0;0;6;0;0;0;0;3;296;1;0;1;0;0;11;0;0;0;0;0;10;25;189;0;0;58;31;6;0;4;5;2;3;17;11;0;0;39;0;7;0;0;0;0;0;0;4;0;1;0;0;20;0;0;0;0;0;0;0;0;0;0;16;0;0;0;8;0;27;415;0;4;0;0;2;0;0;0;5;2;85;0;0
7/21/20;0;1;5;0;0;1;12;0;127;0;1;0;9;6;0;50;2;0;8;2;0;0;0;0;67;0;632;0;0;0;4;0;6;1;0;1;0;0;130;0;0;193;4;0;0;0;0;0;4;0;0;0;12;9;5;0;50;0;1;0;2;3;0;0;0;0;13;0;0;1;0;5;0;0;0;1;0;17;0;0;0;35;2;0;0;96;0;6;0;587;88;217;0;13;0;0;0;3;4;42;0;0;0;0;0;0;210;0;1;0;0;0;0;0;0;0;0;1;3;0;11;2;3;10;0;0;0;0;0;0;0;0;0;2;301;0;1;1;0;0;12;0;0;0;0;0;8;31;197;0;0;4;40;3;2;4;2;2;2;12;10;85;0;37;0;13;20;0;0;0;1;0;3;0;0;2;0;8;0;4;2;0;0;0;0;0;0;0;17;0;0;0;13;0;12;372;0;4;0;0;4;0;0;0;4;2;140;11;1
7/22/20;0;1;4;0;0;4;16;0;0;0;3;0;13;5;0;41;1;0;5;1;0;0;0;0;55;0;1367;0;0;0;4;0;4;1;0;0;3;1;44;0;2;237;2;0;0;0;0;1;5;0;0;0;6;13;48;0;47;0;2;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;29;0;0;0;53;0;8;0;81;0;10;0;648;81;229;0;15;0;0;0;1;12;44;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;12;3;3;0;1;0;0;0;0;0;0;0;0;7;915;0;0;3;0;0;4;9;0;0;0;0;11;32;195;0;0;2;38;9;0;1;6;2;1;36;9;153;0;34;0;13;7;0;0;0;0;0;4;0;0;0;0;11;0;2;1;0;0;0;0;0;0;0;18;0;0;0;20;0;110;1160;0;4;0;0;4;0;1;0;0;9;195;0;0
7/23/20;0;1;21;0;0;3;10;1;133;1;2;0;9;6;0;42;2;0;8;1;0;0;0;0;55;0;1284;0;0;0;6;0;8;2;2;0;2;0;45;9;0;207;3;0;0;0;0;4;6;2;0;0;6;11;52;0;41;0;3;0;3;7;0;0;0;0;7;1;0;0;0;0;0;0;1;0;0;42;0;0;0;18;3;0;0;139;1;5;0;1129;92;219;0;9;0;0;0;1;10;46;0;0;0;0;5;0;0;0;2;0;0;0;0;0;0;0;0;3;5;0;5;0;4;10;1;0;0;0;0;0;0;0;0;5;790;0;0;0;0;0;8;0;3;0;2;0;12;21;188;0;0;6;32;6;5;0;5;1;3;27;8;165;0;44;0;0;21;0;4;0;0;0;3;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;19;0;0;0;16;0;79;1124;1;3;0;0;0;0;0;0;11;2;572;8;0
7/24/20;0;0;0;0;0;3;4;3;111;0;5;0;6;5;0;50;2;0;8;4;0;3;0;0;79;0;1311;0;0;0;6;0;4;3;1;1;1;0;116;3;1;315;9;0;0;0;0;1;10;0;1;0;1;13;21;0;40;0;1;0;3;8;0;0;0;0;10;0;0;0;0;0;0;0;0;1;0;59;0;0;0;5;3;0;0;117;9;12;0;740;80;221;0;10;0;0;0;2;3;42;0;0;0;1;4;0;0;0;0;0;0;0;1;0;0;1;0;3;7;0;7;4;1;3;0;0;0;0;0;0;0;0;0;3;718;0;0;0;0;0;20;0;0;0;1;0;6;29;3887;0;0;28;54;9;3;3;3;0;1;25;9;147;0;34;0;2;9;0;0;0;0;0;1;0;2;0;0;9;0;3;3;0;0;0;0;0;0;0;18;0;0;0;17;0;53;1052;0;4;0;0;9;0;0;0;8;3;153;0;2
7/25/20;0;1;35;0;0;5;8;0;105;0;6;0;9;2;0;35;5;0;8;2;0;0;0;0;66;0;1156;0;0;0;0;0;7;0;1;0;6;1;76;0;1;287;7;0;1;0;0;3;7;0;1;0;30;12;29;0;38;0;0;0;0;9;1;0;0;0;10;2;0;0;0;8;0;0;1;0;0;37;0;0;1;50;0;2;0;89;0;6;0;757;90;215;0;5;0;0;0;1;11;38;0;0;0;0;4;0;0;0;3;0;0;0;0;0;0;0;0;1;7;0;7;1;6;6;0;0;0;0;1;0;0;0;0;8;737;0;0;0;0;0;12;0;0;0;1;0;4;41;189;0;0;8;24;4;3;1;7;2;0;24;10;154;0;37;0;0;21;0;0;0;0;0;4;0;0;0;0;18;0;0;0;0;0;1;0;0;0;0;17;0;0;0;20;1;123;1304;0;4;0;0;5;0;0;0;6;0;250;2;4
7/26/20;0;0;13;0;0;6;5;2;125;1;6;0;8;4;0;38;1;0;1;1;0;0;0;0;62;0;1211;0;0;0;11;0;4;3;0;0;0;0;106;0;2;294;11;0;0;0;0;0;0;0;0;0;19;10;39;0;40;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;5;0;0;49;0;9;0;705;72;195;0;5;0;0;0;3;4;28;0;0;0;0;4;0;0;0;1;0;0;0;0;3;0;0;0;1;6;0;6;0;2;9;0;0;0;0;0;0;0;0;0;0;729;0;0;0;0;0;11;0;1;0;1;0;12;25;187;0;0;18;35;9;10;3;4;2;0;15;8;146;0;31;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;16;0;0;0;19;0;61;914;0;5;0;0;0;0;0;0;5;13;312;0;2
7/27/20;0;1;10;0;0;4;6;5;92;0;10;0;9;5;0;54;2;0;2;3;0;1;0;0;48;0;555;0;0;0;4;0;5;1;0;0;1;2;92;0;0;256;6;0;0;0;0;3;0;0;0;0;8;9;8;0;48;0;1;0;2;23;0;0;0;0;0;0;0;0;0;7;0;0;0;1;0;65;0;0;0;18;3;1;0;67;0;13;0;708;78;216;0;5;0;0;0;0;2;24;0;0;0;1;4;0;0;0;4;0;0;0;1;2;0;0;0;0;8;0;3;0;7;0;0;0;0;0;0;0;0;0;0;12;306;1;0;1;0;0;2;0;0;0;0;0;13;19;199;0;0;35;20;7;0;4;1;1;1;22;8;77;0;30;0;2;0;0;0;0;0;0;4;0;0;0;0;18;0;2;4;0;0;1;0;0;0;0;17;0;0;0;15;1;14;475;0;5;0;0;8;0;0;0;0;5;114;9;0
7/28/20;0;1;1;0;0;6;8;0;17;1;6;0;6;11;0;37;4;0;7;1;0;0;0;0;64;0;614;0;0;1;4;0;11;4;0;3;0;0;75;0;4;252;11;0;0;0;0;2;4;0;0;0;20;8;17;0;46;0;0;0;2;5;0;0;0;0;17;0;0;0;0;0;0;0;2;2;0;0;0;0;0;50;3;1;0;57;0;4;0;654;96;212;0;5;0;0;0;0;5;28;0;0;0;1;5;0;0;0;0;0;0;0;0;1;0;0;0;6;3;0;13;3;6;6;1;0;0;0;0;0;0;0;0;4;342;0;0;0;0;0;2;0;0;0;3;0;9;28;189;0;0;13;23;5;0;1;2;2;0;19;9;85;0;27;0;3;3;0;2;0;0;0;3;0;1;1;0;0;0;2;2;0;0;0;0;1;0;0;17;0;0;0;11;0;7;1076;1;5;0;0;4;0;0;0;16;4;298;1;2
7/29/20;0;2;1;0;0;4;4;1;126;0;6;0;7;3;0;35;1;0;8;0;0;0;0;0;73;0;921;0;0;0;5;0;11;0;0;0;2;2;53;0;1;297;10;0;0;0;0;0;6;0;0;0;18;11;52;0;39;0;1;0;5;11;0;0;0;0;14;0;0;0;0;0;0;0;0;1;0;27;0;0;0;48;1;0;0;63;0;12;0;768;77;235;0;11;0;0;0;4;14;18;0;0;0;0;4;0;208;0;3;0;0;0;0;0;0;1;0;0;11;0;5;2;2;5;0;0;0;0;0;0;0;0;0;0;854;0;0;0;0;0;8;8;0;0;1;0;9;27;194;0;1;2;27;6;8;2;3;2;2;33;8;150;0;29;0;5;2;0;0;0;0;0;4;0;0;0;0;9;0;0;5;0;0;0;0;0;0;0;15;0;0;0;13;0;119;1245;0;5;0;0;5;0;1;0;7;1;190;2;4
7/30/20;0;0;0;0;0;2;5;6;118;3;9;0;8;0;0;35;3;0;13;3;0;0;0;0;88;0;1595;0;0;0;5;0;5;5;0;0;0;1;38;2;2;380;8;0;1;0;0;1;6;0;1;0;22;12;39;0;37;0;0;0;2;14;0;0;0;0;15;0;0;1;0;7;0;0;0;0;0;74;0;0;0;45;1;1;0;74;0;5;0;775;68;196;0;6;0;0;0;3;12;17;0;0;0;0;2;0;0;0;1;0;0;0;0;1;0;1;0;3;7;0;6;2;6;5;0;0;0;0;0;0;0;0;0;4;485;0;0;1;0;0;5;0;0;0;0;0;10;25;204;0;1;15;32;12;2;1;3;1;2;30;7;169;0;27;0;0;28;0;0;0;1;0;2;0;2;0;1;13;0;0;1;0;0;0;0;0;0;0;14;0;0;0;21;0;83;1457;0;5;0;0;0;0;0;0;4;1;240;4;1
7/31/20;0;4;0;0;0;4;10;1;111;2;13;0;3;31;0;48;2;0;6;2;0;0;0;0;86;0;1129;3;0;0;5;0;12;1;0;2;1;1;99;0;0;356;7;0;0;0;0;5;7;0;1;0;23;14;34;0;46;0;0;0;2;10;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;32;0;0;0;53;3;2;0;83;0;12;0;779;68;226;0;3;0;0;0;2;14;14;0;0;0;1;1;0;0;0;2;0;0;0;1;0;0;0;0;4;12;0;12;1;6;4;0;0;0;0;0;0;0;0;1;2;639;0;0;1;0;0;5;0;0;0;3;0;9;23;205;0;0;21;27;15;3;2;2;1;2;35;7;129;0;50;0;0;9;0;0;0;0;0;4;0;0;0;0;9;0;1;0;0;0;0;0;0;0;0;15;0;0;0;23;0;38;1357;0;5;0;0;7;0;0;0;16;2;315;3;12
8/1/20;0;0;12;0;0;3;11;3;155;0;7;0;7;0;0;28;3;0;9;1;0;1;0;0;83;0;1212;0;0;0;6;0;6;0;0;0;0;2;80;0;2;295;10;0;0;0;0;3;0;0;0;0;14;10;45;0;31;0;3;0;0;11;0;1;0;0;11;0;0;0;0;7;0;0;1;0;0;57;0;0;0;25;1;0;0;73;0;9;0;764;70;197;0;9;0;0;0;1;16;19;0;0;0;0;2;0;0;0;4;0;0;0;2;0;0;0;1;0;7;0;7;1;1;6;0;0;0;0;1;0;0;0;0;5;688;1;0;0;0;0;1;0;0;0;4;0;0;24;196;0;0;40;0;7;5;1;8;2;3;39;8;161;0;0;0;21;4;0;0;1;0;0;1;0;0;0;0;9;0;0;1;0;0;1;0;0;0;0;17;0;0;0;20;1;120;1244;0;6;0;0;6;0;0;3;0;6;193;2;14
8/2/20;0;0;0;0;0;4;5;1;92;0;4;0;6;7;0;21;2;0;2;0;0;0;0;0;87;0;1088;0;0;0;4;0;6;0;0;0;2;0;76;0;6;225;4;0;1;0;0;1;0;0;0;0;10;13;34;0;29;0;0;0;0;10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;32;35;0;0;0;31;0;4;1;62;0;15;0;853;64;216;0;5;0;0;0;4;23;12;0;0;0;0;6;0;30;0;0;0;0;0;0;1;0;0;0;3;14;0;10;1;1;7;0;0;0;0;0;0;0;0;1;6;784;0;0;1;0;0;4;0;0;0;0;0;0;28;191;0;0;16;0;5;6;0;2;3;0;36;9;95;0;1;0;0;0;0;0;0;0;0;4;0;0;0;0;19;0;2;2;0;0;0;0;0;0;1;19;0;0;0;16;1;74;1133;0;6;0;0;5;0;0;2;0;1;148;14;2
8/3/20;0;0;1;0;0;5;8;0;54;0;8;0;8;8;0;22;5;0;3;0;0;0;0;0;89;0;541;0;0;0;4;0;4;0;0;0;0;0;75;0;2;320;8;0;0;0;0;0;7;1;0;0;8;8;14;0;31;0;2;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;1;9;4;0;0;43;0;9;0;771;63;208;0;8;0;2;0;1;5;11;0;0;0;0;4;0;286;0;1;0;0;0;2;5;0;3;0;6;15;0;3;1;7;4;0;0;0;0;0;0;0;0;0;3;274;0;2;0;0;0;5;0;0;0;1;0;0;22;206;0;0;20;33;10;5;2;1;0;3;34;8;70;0;50;0;6;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;18;0;0;0;16;0;8;413;1;6;0;0;5;0;0;1;37;3;213;5;1
8/4/20;0;0;4;0;0;6;0;2;55;0;13;0;6;4;0;30;3;1;0;3;0;0;0;0;75;0;561;0;0;0;4;0;2;0;0;2;0;0;99;0;3;367;9;0;1;0;0;0;8;0;1;0;5;8;17;0;23;0;1;0;26;52;0;0;0;0;29;1;0;0;0;9;0;0;0;0;0;18;0;1;0;7;4;1;0;66;0;10;0;803;66;215;0;12;0;0;0;5;13;7;0;0;0;0;4;0;0;0;3;0;0;0;1;0;0;1;0;13;19;0;9;1;4;3;0;0;0;0;0;0;0;0;1;0;266;0;1;1;0;0;8;0;0;1;0;0;0;26;197;0;0;45;15;1;0;0;0;3;0;19;8;79;0;32;0;0;1;0;0;0;0;0;2;0;0;0;0;19;0;2;2;0;0;0;0;0;0;0;19;0;0;0;13;1;9;543;0;6;0;0;0;0;0;2;7;2;173;1;10
8/5/20;0;0;6;0;0;4;6;0;196;1;11;0;5;21;0;50;5;0;16;1;0;2;0;0;92;0;1154;0;0;0;3;0;11;0;0;0;0;1;38;4;4;298;10;1;1;0;0;0;12;0;0;0;30;9;41;0;24;0;0;0;1;7;2;0;0;0;2;0;0;0;0;0;0;0;5;2;0;24;0;0;1;16;1;5;1;86;0;15;0;857;83;212;0;5;0;0;0;6;6;11;0;0;0;1;4;0;0;0;0;0;0;0;0;2;0;0;0;0;16;0;10;1;5;0;0;0;0;0;0;0;0;0;1;5;857;0;1;0;0;0;14;7;1;0;1;0;0;25;196;0;0;11;15;6;7;0;1;4;0;48;7;144;0;35;0;11;3;0;1;0;0;0;3;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;18;0;0;0;26;0;89;1403;1;6;0;0;13;0;0;0;40;7;345;0;1
8/6/20;0;2;4;0;0;6;2;5;146;0;15;0;3;6;0;33;5;0;11;3;0;0;0;0;65;0;1437;0;0;0;3;0;4;0;0;0;0;0;47;0;1;309;10;0;1;0;0;5;7;0;0;0;9;13;39;0;18;0;1;0;1;13;0;0;0;0;9;0;0;0;0;8;0;0;2;1;0;35;0;0;0;23;0;0;1;64;0;4;0;904;77;185;0;10;0;0;0;4;3;9;0;0;0;0;3;0;0;0;3;0;0;0;0;0;1;0;0;3;18;0;13;4;4;5;0;0;0;0;0;0;0;0;0;8;829;0;0;0;0;0;17;0;4;0;2;0;67;31;221;0;0;8;21;18;9;4;1;2;1;41;9;181;0;36;0;0;13;0;0;0;0;0;0;0;0;0;0;27;0;2;4;0;0;2;0;0;0;0;19;0;0;0;24;0;65;1450;0;6;0;0;8;0;1;1;0;2;414;5;3
8/7/20;0;1;0;0;0;6;2;3;126;0;8;0;3;5;0;39;4;0;9;2;0;0;0;0;80;0;1237;0;0;0;3;0;4;0;0;0;3;0;97;0;3;315;9;0;0;0;0;1;8;0;1;0;24;12;40;0;21;0;0;0;3;9;0;0;0;0;7;0;0;0;0;7;0;0;0;0;0;47;0;0;0;23;1;0;1;69;5;11;0;886;67;14;0;6;0;0;0;7;8;4;0;0;0;1;1;0;0;0;2;0;0;0;0;2;0;1;0;3;14;0;5;3;7;6;0;0;0;0;0;0;0;0;0;1;819;0;0;3;0;0;3;0;0;0;5;0;4;21;196;0;1;27;17;18;12;1;3;5;0;45;7;74;0;35;0;0;3;0;0;0;1;0;9;0;2;0;0;7;0;0;2;0;1;1;0;1;0;0;14;0;0;0;31;0;49;1848;0;6;0;0;7;0;0;1;4;1;306;23;13
8/8/20;0;2;9;0;0;1;5;2;156;1;11;0;4;15;0;27;6;0;11;3;0;0;0;0;59;0;1079;0;0;0;3;0;4;3;0;0;3;1;69;0;1;311;18;0;2;0;0;0;12;0;0;0;13;9;10;0;20;0;0;0;0;15;0;0;0;0;12;0;0;0;0;0;0;0;3;1;0;49;0;0;0;19;0;6;2;72;4;5;0;933;75;316;0;3;0;1;0;6;14;9;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;9;12;0;7;1;1;8;1;0;0;0;0;0;0;0;0;0;794;0;0;1;0;0;6;0;0;0;5;0;10;17;225;0;0;18;16;13;7;5;3;3;2;50;5;119;0;38;0;6;0;0;1;2;0;0;2;0;0;0;0;16;1;0;1;0;0;0;0;0;0;0;15;0;0;0;33;1;98;1252;0;6;0;0;6;0;0;0;3;3;305;1;5
8/9/20;0;0;5;0;0;4;8;0;159;1;12;0;5;2;0;32;2;0;10;2;0;0;0;0;63;0;905;0;0;0;2;0;6;6;1;0;0;0;53;0;0;290;10;0;3;0;0;0;1;0;0;0;30;11;19;0;21;0;1;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;2;0;11;2;5;0;65;0;13;0;861;74;132;0;13;0;0;0;1;5;8;0;0;0;1;3;0;0;0;6;0;0;0;1;0;0;0;0;0;19;0;6;1;6;4;0;0;0;0;0;0;0;0;0;6;695;0;1;0;0;0;6;0;3;0;3;0;7;18;195;0;0;41;14;13;9;6;4;3;2;43;6;129;1;37;0;4;0;0;1;0;0;0;4;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;16;0;0;0;27;0;55;1069;0;5;0;0;0;0;0;0;0;1;301;3;0
8/10/20;0;1;0;0;0;6;6;6;106;0;17;0;2;6;0;34;4;0;2;1;0;0;0;0;53;0;572;1;0;0;2;0;5;0;0;0;0;1;66;4;5;302;7;0;0;0;0;0;1;0;0;0;20;9;6;0;17;0;1;0;73;17;0;0;0;0;0;0;0;0;0;9;0;0;4;0;0;14;0;0;0;19;0;1;0;65;0;6;0;1007;82;163;0;2;0;1;0;7;2;6;0;0;0;0;4;0;324;0;0;0;0;0;0;0;0;0;0;5;18;0;4;2;7;4;0;0;0;0;0;0;0;0;0;3;292;0;0;3;0;0;3;0;0;0;2;0;4;30;228;0;0;61;15;7;5;0;6;3;2;41;9;77;1;37;0;0;0;0;0;0;0;0;3;0;0;0;0;27;0;2;2;0;0;0;0;0;0;0;15;0;0;0;43;1;8;513;0;6;0;0;15;0;0;3;2;2;198;32;2
8/11/20;0;0;0;0;0;1;5;5;78;2;18;0;2;23;0;39;11;0;12;1;0;0;0;0;72;0;703;0;0;0;2;0;6;0;0;0;0;0;62;0;4;312;9;0;0;0;0;0;4;0;3;0;19;10;10;0;26;0;1;0;5;13;2;0;0;0;16;0;0;0;0;0;0;0;0;0;0;11;0;0;0;11;1;0;3;42;0;13;0;871;72;189;0;4;0;0;0;4;3;4;0;0;0;0;4;0;0;0;4;0;0;0;0;1;0;2;0;7;18;0;5;4;3;1;0;0;0;0;0;0;0;0;0;0;705;0;0;0;0;0;5;0;0;0;4;0;8;25;204;0;0;23;15;2;0;7;3;7;4;29;5;130;0;32;0;8;3;0;0;0;1;0;4;0;1;0;0;7;0;0;3;0;0;2;0;0;0;0;14;0;0;0;29;2;-48;523;0;6;0;0;0;0;0;0;36;3;213;6;0
8/12/20;0;0;32;0;0;5;7;3;151;0;18;0;3;22;0;33;13;0;12;2;0;0;0;0;49;0;1274;0;0;0;3;0;4;1;1;2;1;0;39;3;3;321;11;0;1;0;1;2;6;0;1;0;18;10;19;0;24;0;1;0;-2;20;0;0;0;0;14;0;0;0;0;0;0;0;9;0;0;11;0;0;0;9;2;0;0;59;1;9;0;834;67;184;0;6;0;0;0;7;15;6;0;0;0;0;4;0;0;0;7;0;0;0;2;0;0;1;0;5;17;0;7;3;1;0;0;0;0;0;0;0;0;0;1;6;926;0;1;0;0;0;6;5;2;0;4;0;12;16;225;0;0;19;17;12;8;3;2;4;0;35;6;70;0;34;0;5;4;0;0;0;0;0;2;0;9;0;0;7;0;1;2;0;0;1;0;1;0;1;15;0;0;0;19;0;0;1076;0;6;0;0;15;0;0;4;0;5;130;0;0
8/13/20;1;0;10;0;0;3;3;2;303;1;21;0;2;6;0;42;11;0;11;1;0;0;0;0;66;0;1175;0;0;0;3;0;15;1;0;0;1;0;27;3;4;362;8;0;0;0;0;0;4;0;0;0;25;11;33;0;26;0;2;0;26;23;0;0;0;0;17;0;0;0;0;8;0;0;1;0;0;34;0;0;0;18;0;4;0;79;1;17;0;942;57;188;0;10;0;0;0;4;18;0;0;0;0;0;3;0;0;0;2;0;0;0;1;0;0;0;0;7;23;0;6;2;4;2;0;0;0;0;0;0;0;0;1;0;737;0;2;3;0;0;0;0;2;0;8;0;6;23;212;0;0;92;10;9;8;1;3;7;2;43;6;129;1;36;0;6;4;0;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;22;0;180;1490;0;5;0;0;9;0;0;1;0;5;259;5;18
8/14/20;0;1;9;0;0;5;3;0;158;1;9;1;3;5;0;44;11;0;2;1;0;0;0;0;0;0;1262;0;0;1;4;0;9;9;0;0;1;0;94;0;3;308;9;0;0;0;0;0;14;0;0;0;22;8;26;0;22;0;5;0;12;16;0;0;0;0;17;0;0;0;0;0;0;0;10;0;0;29;0;4;0;9;1;5;2;65;0;12;0;1007;53;174;0;6;0;0;0;10;4;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;28;0;15;0;6;2;0;0;0;0;0;0;0;0;0;1;627;0;0;5;0;0;10;0;4;1;4;0;12;19;3935;0;0;22;14;14;11;1;6;4;0;53;3;124;0;34;0;0;2;0;1;0;0;0;2;0;1;0;0;7;0;2;2;0;0;0;0;0;0;1;21;0;0;0;19;2;-5359;1083;0;5;0;0;12;0;0;3;24;0;260;0;6
